"","replicate","ANO","REGIAO","UF","MUNICIPIO","AREA","DEPENDENCIA_ADM","LOCALIZACAO","NOTA_LP","NOTA_MT","SEXO","RACA_COR","IDADE","COMPUTADOR","MORA_MÃE","MORA_PAI","REUNIÕES_ESCOLARES","USO_TEMPO_TELAS","AFAZERES_DOM","BIBLIOTECA"
"252",3,2017,3,31,3170206,2,3,1,184.097074,200.158951,"B","C","D","A","A",NA,"C","B","A","B"
"253",3,2017,5,50,5004700,2,2,1,321.640024,351.222611,"A","A","D","D","A","A","A","D","A","C"
"254",3,2017,3,35,3550308,1,2,1,286.582464,298.500272,"A","A","C","C","A","A","A","B","A","B"
"255",3,2017,2,28,2800308,1,3,1,229.040642,227.454305,"B","B","C","A","A","A","B","A","B","B"
"256",3,2017,1,15,1504208,2,3,1,199.254471,242.427636,"A","E","C","B","A","A","C","D","D","C"
"257",3,2017,3,31,3137601,2,3,1,302.169644,269.408092,"B","C","D","B","A","A","B","B","A","A"
"258",3,2017,3,35,3550308,1,2,1,166.467088,254.128807,"A","A","D","B","A","A","A","A","B","C"
"259",3,2017,4,42,4219705,2,3,1,131.127451,166.96718,"A","B","E","B",NA,"A","B","D","A","A"
"260",3,2017,2,29,2903300,2,3,1,219.951119,243.715842,"A","C","E","A","A","C","A","A","C","A"
"261",3,2017,2,29,2909307,2,3,1,208.323995,228.172465,"A","C","E","B","B",NA,"C","A","C","C"
"262",3,2017,3,35,3529401,2,2,1,300.809388,262.205136,"A","C","D","B","A","A","A","B","E","B"
"263",3,2017,4,41,4103370,2,3,1,246.121348,198.036552,"B","B","C","C","A","B","B","D","B","A"
"264",3,2017,3,35,3513405,2,3,1,294.991364,316.400461,"A","F","C","B","A","B","A","B","A","C"
"265",3,2017,2,23,2304400,1,3,1,224.116838,209.23022,"B","C",NA,"B","A","B","A","B","A","C"
"266",3,2017,2,25,2507507,1,2,1,94.610358,173.929744,"B","B","D","A","A","A","C","B","C","A"
"267",3,2017,3,35,3551009,2,3,1,251.584075,241.297214,"A","A","C","B","A","A","B","A","E","B"
"268",3,2017,4,41,4118204,2,3,1,254.968791,263.054364,"B","A","D","C","B","A","A","D","A","A"
"269",3,2017,4,43,4306973,2,3,1,151.134936,159.160699,"B","F","D","A","A","A","A","C","A","A"
"270",3,2017,1,16,1600600,2,2,2,205.07558,247.545585,"B","C","C","B","A","A","A","D","A","B"
"271",3,2017,2,29,2903201,2,3,1,153.903322,179.190218,"B",NA,"E","A","A","B","C","A","A","C"
"272",3,2017,2,28,2804508,2,3,2,153.314539,162.703602,"A","A","E","A","A","A","B","D","A","C"
"273",3,2017,2,21,2108108,2,3,1,97.847313,184.523855,"A","C","F","B",NA,"A",NA,"E","E","C"
"274",3,2017,4,41,4101804,2,3,1,251.151206,220.789815,"B",NA,"D","C","A","A","B","D","B","A"
"275",3,2017,1,15,1500800,2,3,1,329.610766,239.690589,"B","C","D","A","A","B","A","D","A","C"
"276",3,2017,3,35,3548708,2,3,1,163.660908,209.119833,"A","A","C","C","A","A","A","B","A","B"
"277",3,2017,4,41,4119905,2,3,1,266.651999,219.943941,"A","C","B","A","A","A","B","D","A","B"
"278",3,2017,3,35,3550308,1,2,1,272.997047,312.339325,"B","C","D","B","A","A","A","D","B","B"
"279",3,2017,1,17,1700251,2,3,1,154.902495,152.111335,"B","A","C","A","C","B","A","E","C","A"
"280",3,2017,1,11,1100700,2,3,1,292.247494,245.143612,"B","C","D","A","A","C","C","B","A","A"
"281",3,2017,2,26,2611101,2,3,1,242.781974,329.523421,"A","C","D","C","A","A","B","C","B","B"
"282",3,2017,3,35,3550308,1,3,1,216.777025,212.752443,"A","A","D","B","A","A","A","D","E","A"
"283",3,2017,3,33,3300803,2,3,2,195.634947,177.487402,"B","C","D","A","A","A","B","A","E","B"
"284",3,2017,3,35,3550308,1,2,1,286.03996,211.697028,"B","B","E","A","A","A","B","B","B","C"
"285",3,2017,3,33,3304557,1,3,1,153.332445,201.253323,"B","B","C","B","A",NA,"B","D","C","B"
"286",3,2017,3,35,3517505,2,3,1,199.338929,248.61827,"A","A","D","B","A","C","A","A","C","A"
"287",3,2017,2,29,2919306,2,3,1,205.059383,220.759354,"A","B",NA,"B","A","A","A","B","C","B"
"288",3,2017,3,35,3550308,1,3,1,200.597537,182.728314,"B","B","D","A","A","B","A","B","A","B"
"289",3,2017,2,26,2612505,2,3,1,177.412652,209.607996,"B","C","C","C","A","C","A","D","E","B"
"290",3,2017,2,29,2933307,2,3,2,173.692803,197.306654,"A","A","G","C","A","A","A","A","A","A"
"291",3,2017,4,41,4127106,2,3,1,195.357662,244.069473,"A","F","E","B","B","A","A","D","A","A"
"292",3,2017,5,52,5208806,2,3,1,197.933056,203.917598,"A","A","C","B","A","C","A","A","C","B"
"293",3,2017,5,52,5208707,1,3,1,190.682494,205.850355,"B","C","D","B","A","C","A","A","B","C"
"294",3,2017,1,15,1504208,2,3,1,227.358201,215.478647,"A","C","C","A","A","A","A","E","A","C"
"295",3,2017,3,33,3304904,2,3,2,152.252064,147.996654,"B","A","E","A","B","A","A","A","B","A"
"296",3,2017,5,53,5300108,1,2,1,200.883251,168.079941,"B","C","C","A","A","A","C","B","D","C"
"297",3,2017,2,29,2925303,2,3,2,190.097513,257.183434,"A","F","D","A","A","A","A","E",NA,"A"
"298",3,2017,1,14,1400100,1,3,1,143.986627,154.441095,"A","A","C","B","A","A","B","D","A","A"
"299",3,2017,2,29,2915601,2,3,2,158.43409,193.238195,"A","C","D","A","A","A","C","C","A","C"
"300",3,2017,5,50,5008008,2,3,2,169.985791,218.112629,"B","C","C","A","A","C","A","D","B","A"
"301",4,2017,2,21,2108108,2,3,1,197.047981,191.091148,"B","C","D","A","A","A","A","D","A","C"
"302",4,2017,4,42,4204202,2,2,1,240.950119,292.035263,"B","A","D","C","A","A","B","C","A","B"
"303",4,2017,4,41,4108551,2,3,1,236.745724,239.224055,"B","C","C","B","A","B","B","A","B","B"
"304",4,2017,2,21,2107902,2,3,2,182.596992,155.716111,"B","C","D","A","A","B","B","B","A","B"
"305",4,2017,4,41,4127700,2,3,1,214.511806,214.26053,"B","B","D","D","A","C","A","A","A","A"
"306",4,2017,1,15,1502400,2,3,2,275.21158,247.965224,"B","C","C","A","A","A","A","B","A","A"
"307",4,2017,2,29,2924652,2,3,1,136.217637,135.662111,"B","C","D","B","A","A","A","D","D","A"
"308",4,2017,3,31,3170206,2,2,1,290.509409,311.531681,"B","A","C","C","A","A","A","A","B","B"
"309",4,2017,2,23,2311405,2,3,1,263.321771,319.774178,"B","B","C","A","A","B","A","A","A","B"
"310",4,2017,3,35,3550308,1,2,1,268.28381,289.618199,"A","C","D","A","C","A","A","C","A","B"
"311",4,2017,2,29,2927408,1,3,1,174.915215,200.329087,"A","B","D","A","A","A","A","E","A","B"
"312",4,2017,2,21,2108108,2,3,1,97.847313,184.523855,"A","C","F","B",NA,"A",NA,"E","E","C"
"313",4,2017,3,33,3303401,2,3,1,250.67531,247.360693,"B","C","C","C","A","A","B","D","E","C"
"314",4,2017,3,35,3550704,2,3,1,257.691505,241.560019,"B","A","C","C","A","A","A","B","B","B"
"315",4,2017,3,31,3133501,2,2,1,219.69488,232.729535,"A","A","C","D","A","A","B","C","A","A"
"316",4,2017,2,26,2601201,2,3,1,214.281185,323.680493,"B","C","C","A","A","A","A","B","D","A"
"317",4,2017,3,31,3131703,2,3,1,243.110716,187.440093,"B","C","D","D","A","B","A","B","A","B"
"318",4,2017,4,43,4316303,2,2,1,225.996403,273.667479,"B",NA,NA,NA,NA,NA,NA,"D","E","A"
"319",4,2017,1,12,1200401,1,2,1,318.224896,307.574839,"A","C","D","A","A","B","C","D","D","C"
"320",4,2017,1,15,1501907,2,3,2,154.103587,149.259876,"A","B","G","A","A","A","A","B",NA,"A"
"321",4,2017,3,32,3205101,2,3,1,299.681407,235.715582,"B","C","D","B","A","A","A","B","A","A"
"322",4,2017,3,35,3502309,2,3,1,233.372248,258.689509,"A","A","D","B","A","A","A","D","A","C"
"323",4,2017,2,26,2601102,2,3,1,149.971033,171.7225,"A","B","D","C","A","B","B","A","A","A"
"324",4,2017,4,41,4119152,2,3,1,271.303091,259.115073,"B","C","C","B","A","A","A","C","B","B"
"325",4,2017,1,13,1301506,2,3,1,129.396803,119.601227,"B","A","C","A","A","A","A","A","D","A"
"326",4,2017,1,15,1506807,2,3,2,204.959388,197.46019,"B","A","C","A","A","B","C","A","D","C"
"327",4,2017,2,29,2904902,2,3,1,233.070005,163.513202,"A","C","D","A","A","A","A","A","A","C"
"328",4,2017,2,26,2611309,2,3,1,178.059778,158.170566,"B","C","C","B","A","A","A","D","A","C"
"329",4,2017,2,21,2105708,2,3,1,211.090012,189.377042,"B","A","C","B","A","A","A","E","B","B"
"330",4,2017,2,24,2404853,2,3,1,173.326212,178.876103,"B","C","C","A","A","B","B","D","D","B"
"331",4,2017,2,29,2905008,2,3,2,192.242132,221.617245,"A","C","D","A","A","A","A","A","A","C"
"332",4,2017,5,50,5008305,2,3,1,269.043106,208.253502,"B","C","E","A",NA,"A","B","E","A","A"
"333",4,2017,1,15,1502103,2,3,1,278.940354,208.831987,"A","B","D","B","A","B","C","A","A","C"
"334",4,2017,3,35,3552403,2,3,1,193.203622,239.220758,"B","C","D","C","A","B","B","D","A","B"
"335",4,2017,4,41,4114807,2,3,1,228.742312,250.497203,"B","A","C","B","A","A","B","C","A","B"
"336",4,2017,1,13,1302603,1,3,1,159.820129,171.093376,"A","A","D","A","B","A","A","E","D","B"
"337",4,2017,4,43,4304606,2,3,1,202.352756,208.382725,"B","F","D","A","A","C","C","A","C","C"
"338",4,2017,3,35,3545308,2,3,1,245.906704,237.203771,"A","C","D","A","A","B","A","A","B","B"
"339",4,2017,4,43,4314407,2,3,1,260.769957,307.99364,"B","C","D","B","C","A","A","B",NA,"C"
"340",4,2017,3,33,3302403,2,3,1,241.412683,181.276343,"A","C","D","B","A","A","B","B","A","B"
"341",4,2017,4,42,4205407,1,2,1,190.958126,238.355992,"A","A","C","B",NA,"B","B","B","D","C"
"342",4,2017,5,52,5201405,2,3,1,210.247084,240.962866,"A","C","D","B","B","A","A","D","A","C"
"343",4,2017,3,31,3131158,2,2,1,233.473289,222.605813,"B","B","C","A","A","A","A","B","A","A"
"344",4,2017,3,35,3518701,2,3,1,188.206048,274.714566,"A","C","D","B","A","B","A","D","A","B"
"345",4,2017,3,35,3524006,2,3,2,183.353424,194.850018,"A","A","C","B","A","A","A","A","E","B"
"346",4,2017,5,52,5201306,2,3,1,206.086103,246.24592,"B","A","C","C","A","A","A","D","D","C"
"347",4,2017,3,35,3529401,2,2,1,233.61576,216.651212,"A","A","E","A","A","B","A","C","C","A"
"348",4,2017,3,35,3548708,2,3,1,170.117134,236.966732,"A","C","D","B","A","B","B","B","B","A"
"349",4,2017,3,35,3524709,2,3,1,268.964653,212.000244,"B","C","E","C","C","A","A","D","C","B"
"350",4,2017,3,35,3502705,2,2,1,279.289039,263.526878,"A","A","C","A","B","A","B","C","A","B"
"351",4,2017,3,35,3552205,2,3,1,196.173319,213.654098,"B","A","D","C","A","B","A","D","B","A"
"352",4,2017,1,15,1502400,2,3,1,213.152818,171.811872,"B","E","E","A","A","B","A","E","D","A"
"353",4,2017,1,13,1300805,2,3,1,218.416769,230.22131,"B","C","D","A","A","A","A","A","A","A"
"354",4,2017,1,12,1200609,2,2,1,216.592407,236.129465,"A","C","D","A","B","B","B","D","C","B"
"355",4,2017,3,32,3205200,2,3,1,192.875651,173.72216,"A","F","E","B","A","A","A","E","E","A"
"356",4,2017,2,26,2609600,2,3,1,222.775755,247.440731,"B","C","C","A","A","B","B","D","B","A"
"357",4,2017,3,31,3152501,2,2,1,321.759136,312.618116,"B","A","C","B","A","A","A","A","B","B"
"358",4,2017,2,26,2604205,2,3,1,210.03503,216.962253,"A","C","D","A","A","B","C","A","E","C"
"359",4,2017,4,41,4113700,2,3,1,163.39993,126.940337,"A","C","D","A","A","A","A","B","A","B"
"360",4,2017,2,27,2705002,2,3,2,181.517548,199.114491,"A","C","D","A","A","A","B","D","D","A"
"361",4,2017,4,43,4309209,2,3,1,149.591881,144.86551,"A","B","D","A",NA,"A","C","E","A","C"
"362",4,2017,3,35,3525201,2,3,1,178.293264,179.798159,"B","A","E","A","A","A","A","B","B","B"
"363",4,2017,2,28,2800308,1,2,1,132.451069,174.258391,"B","B","F","A","A","B","C","D","B","A"
"364",4,2017,3,35,3550308,1,2,1,241.611735,120.551117,"B","A","C","B","A","B","A","D","B","B"
"365",4,2017,3,35,3551702,2,3,1,244.568596,265.212032,"B","A","D","B","A","C","A","D","B","B"
"366",4,2017,1,14,1400100,1,3,1,205.670038,154.808755,"A","A","G","E","A","A","A","A","E","A"
"367",4,2017,4,42,4214805,2,2,1,300.808176,272.314382,"A","C","C","B","A","A","A","D","A","B"
"368",4,2017,2,26,2614709,2,3,2,278.810333,261.111267,"B","C","C","A","A","A","A","B","A","B"
"369",4,2017,3,35,3522109,2,3,1,189.713347,243.49367,"A","C","D","A","A","A","B","A","A","A"
"370",4,2017,2,23,2312908,2,3,1,245.075345,279.977052,"A","A","C","B","B","B","A","D","E","C"
"371",4,2017,3,35,3541406,2,3,1,206.646512,219.487412,"B","A","D","A","A","A","A","D","A","B"
"372",4,2017,1,12,1200401,1,3,1,187.228251,200.642811,"B","A","D","B","A","A","A","B","A","A"
"373",4,2017,3,35,3557006,2,3,1,287.973461,333.455614,"A","C","D","A","A","B","B","D","A","A"
"374",4,2017,3,31,3106200,1,2,1,264.442315,203.535574,"A","A","D","B","A","B","A","A","B","A"
"375",4,2017,2,29,2901601,2,3,2,186.858519,184.207952,"A","E","D","B","A","A","A","A","C","B"
"376",4,2017,4,41,4104808,2,3,1,298.664108,292.891254,"B","A","C","B","A","A","A","D","E","A"
"377",4,2017,3,33,3304557,1,3,1,244.126527,174.373976,"B","C","D","C","A","A","A","A","E","B"
"378",4,2017,3,33,3304557,1,3,1,195.386696,201.211795,"A","E","C","B","A","A","B","A","E","B"
"379",4,2017,2,23,2311355,2,3,1,234.981745,209.15443,"B","B","D","A","A","B","B","D","A","B"
"380",4,2017,3,35,3529302,2,3,1,195.714061,226.127421,"B","C","E","C","A","A","A","A","B","B"
"381",4,2017,5,52,5201405,2,3,1,152.103753,169.856758,"A","F","C","A","B","B","C","A","C","C"
"382",4,2017,2,29,2906857,2,3,2,189.58801,204.213716,"A","B","D","C","A","A","A","B","D","C"
"383",4,2017,3,31,3159704,2,2,1,181.525482,219.856414,"B","C","D","A","A","C","B","A","A","B"
"384",4,2017,4,41,4116109,2,3,1,236.992432,218.567481,"A","F","D","A","B","B","B","B","A","B"
"385",4,2017,2,21,2108603,2,3,1,234.488935,190.67352,"B","C","D","B","A","A","A","B","A","A"
"386",4,2017,4,42,4207007,2,3,1,253.405737,260.875458,"B","A","C","B","A","A","A","B","A","B"
"387",4,2017,2,29,2932606,2,3,1,271.431624,279.427295,"A","C","C","C","A","A","C","A","A","B"
"388",4,2017,1,13,1302603,1,3,1,153.363242,171.968761,"B","B","F","A","A","A","A","A","D","A"
"389",4,2017,3,33,3304904,2,3,1,211.78485,187.650919,"B","A","C","A","A","B","B","B","A","B"
"390",4,2017,3,35,3513801,2,2,1,220.955801,256.795821,"B","A","D","B","A","A","B","D","B","B"
"391",4,2017,5,52,5201405,2,3,1,233.342773,265.586454,"A","C","E","A","A","B","C","A","C","C"
"392",4,2017,1,13,1302603,1,3,1,265.829841,251.847952,"A","C","C","B","A","A","C","D","D","C"
"393",4,2017,5,52,5221858,2,3,1,263.400003,277.69726,"A","C","D","A","A","A","C","A","D","B"
"394",4,2017,4,43,4314902,1,2,1,202.061643,172.086638,"A","A","D","A","A","A","A","A","C","C"
"395",4,2017,5,51,5108402,2,3,1,128.640757,162.848587,"A",NA,NA,NA,"A","A",NA,NA,"A","A"
"396",4,2017,3,35,3550308,1,2,1,210.783198,235.400238,"A","C","D","B","A","C","B","A","A","B"
"397",4,2017,4,42,4210605,2,2,1,174.114433,223.054125,"B","A","D","B","A","A","A","B","A","A"
"398",4,2017,1,17,1718204,2,2,1,230.040421,202.231662,"B","C","E","A","A","A","A","D","B","B"
"399",4,2017,4,41,4102109,2,3,1,202.813612,231.044884,"B",NA,"C","B","A","A","A","B","A","A"
"400",4,2017,3,33,3304557,1,3,1,169.525376,225.38886,"A",NA,"D","A","A","B","B","D","D","C"
"401",5,2017,3,35,3551009,2,3,1,237.175287,248.083045,"A","A","C","A",NA,"B","A","D","E","C"
"402",5,2017,2,22,2207801,2,3,1,231.345363,168.314353,"A","C","D","A","A","A","A","D","B","C"
"403",5,2017,3,33,3304557,1,3,1,241.222831,178.554387,"B","B","C","B","A","A","A","B","E","B"
"404",5,2017,4,41,4108551,2,3,1,236.745724,239.224055,"B","C","C","B","A","B","B","A","B","B"
"405",5,2017,5,52,5208707,1,3,1,190.682494,205.850355,"B","C","D","B","A","C","A","A","B","C"
"406",5,2017,3,31,3170107,2,2,1,221.869249,223.328221,"A","A","C","C","A","A","B","D","E","B"
"407",5,2017,2,24,2402006,2,2,1,285.469633,276.014733,"B","A","D","B","A","B","B","B","A","B"
"408",5,2017,2,25,2509156,2,3,1,267.607759,216.123309,"B","A","D","B","A","A","A","C","A","A"
"409",5,2017,4,41,4108304,2,3,1,272.115884,296.172189,"B","C","D","A","A","B","B","D","A","A"
"410",5,2017,4,43,4318481,2,3,2,234.368225,240.794742,"A","A","C","A","A","A","A","D","A","C"
"411",5,2017,5,52,5201405,2,3,1,234.221181,267.050554,"B","C","F","B","C","A","A","B","A","B"
"412",5,2017,2,23,2307635,2,3,2,255.638175,242.867732,"B","C","D","A","A","B","A","C","E","B"
"413",5,2017,2,23,2312304,2,3,2,273.005917,268.0484,"B","C","D","B","A","A","A","C","C","A"
"414",5,2017,3,31,3148400,2,3,1,250.58369,246.433104,"A","C","D","A","A","B","A","B","E","C"
"415",5,2017,3,33,3301009,2,3,1,186.322846,171.910577,"B","F","D","A","B","A","A","E","C","B"
"416",5,2017,3,35,3548708,2,3,1,223.227025,237.40817,"B","C","D","A","A","C","B","C","E","A"
"417",5,2017,3,31,3106705,2,3,1,201.113155,255.472793,"B","C","C","B","A",NA,"B","B","A","B"
"418",5,2017,3,35,3529302,2,3,1,195.714061,226.127421,"B","C","E","C","A","A","A","A","B","B"
"419",5,2017,2,23,2304400,1,3,1,178.468571,243.601822,"A","C","D","B","A","A","A","A","E","B"
"420",5,2017,2,29,2929206,2,3,1,180.104954,153.472649,"A","C","D","A","A","A","A","B","E","A"
"421",5,2017,1,12,1200609,2,2,1,265.987408,298.539062,"A",NA,"F","B","A","A","A","A","D","C"
"422",5,2017,2,28,2804508,2,3,2,153.314539,162.703602,"A","A","E","A","A","A","B","D","A","C"
"423",5,2017,2,24,2408300,2,3,2,142.279229,112.690197,"A","C",NA,"A","B","A","A","A","A","A"
"424",5,2017,4,41,4117008,2,3,1,228.879604,261.12552,"A","C","C","B","A","A","A","D","B","B"
"425",5,2017,2,23,2311405,2,3,1,263.321771,319.774178,"B","B","C","A","A","B","A","A","A","B"
"426",5,2017,3,35,3529401,2,2,1,218.40013,256.208448,"A","F","C","B","A","A","A","C","E","B"
"427",5,2017,3,35,3513801,2,2,1,220.955801,256.795821,"B","A","D","B","A","A","B","D","B","B"
"428",5,2017,3,35,3518800,2,2,1,180.230347,307.076112,"A","A","C","B","A","C","C","C","B","B"
"429",5,2017,3,32,3201308,2,3,1,121.353833,184.442923,"A","C","E","A","A","B","A","C","B","B"
"430",5,2017,2,22,2203909,2,3,1,193.818188,218.499851,"A","C","C","A","A","B","A","E","A","A"
"431",5,2017,1,17,1703867,2,3,1,231.196335,235.891084,"B",NA,"D","A","A","B","A","C","B","B"
"432",5,2017,1,15,1501402,1,2,1,134.616348,176.957599,"B","B","F","A","A","A","B","D","A","A"
"433",5,2017,3,35,3556354,2,3,1,241.696689,238.7834,"A",NA,"C","B","A","A","A","D","A","C"
"434",5,2017,4,41,4119152,2,3,1,271.303091,259.115073,"B","C","C","B","A","A","A","C","B","B"
"435",5,2017,2,27,2701001,2,3,1,163.594851,215.462438,"B","F","C","A","A","A","C","B","A","B"
"436",5,2017,5,52,5214408,2,3,1,214.399912,195.367525,"A","A","C","B","A","A","A","B","A","A"
"437",5,2017,2,24,2408102,1,2,1,235.683084,219.915715,"A","C","D","A","A","B","C","C","B","B"
"438",5,2017,5,51,5107040,2,2,1,271.032362,209.413659,"B","B","D","C","C","A","B","B","B","B"
"439",5,2017,3,31,3130002,2,3,1,212.287467,238.579561,"A",NA,"C","B","A","A","A","D","A","A"
"440",5,2017,3,35,3536604,2,3,1,212.590205,263.557842,"A","C","C","A","A","A","A","A","A","B"
"441",5,2017,1,15,1506807,2,3,1,195.721554,263.008868,"A","F","D","A","A","B","A","B","A","B"
"442",5,2017,5,52,5208707,1,3,1,291.576127,284.866681,"A","C","C","C","A","B","A","D","D","C"
"443",5,2017,3,35,3510906,2,3,1,213.334185,268.960674,"A","A","C","C","A","A","B","C","A","A"
"444",5,2017,2,29,2933307,2,3,2,173.692803,197.306654,"A","A","G","C","A","A","A","A","A","A"
"445",5,2017,2,21,2111300,1,2,1,194.346974,133.919165,"A","C","C","B","A","A","C","A","C","A"
"446",5,2017,4,42,4219507,2,2,1,206.273806,210.852271,"B","F","D","B","A","A","B",NA,"C","C"
"447",5,2017,4,42,4205001,2,3,1,323.908438,312.834866,"A","A","C","B","A","A","A","D","A","B"
"448",5,2017,4,43,4314902,1,2,1,206.572853,182.35568,"B","A","C","A","C","B","C","E","A","C"
"449",5,2017,4,42,4202404,2,2,1,188.749544,215.413253,"A","A","C","B","A","A","A","B","A","B"
"450",5,2017,4,43,4305173,2,3,2,107.981572,161.104578,"B","A","E","A","A","A","A","A","A","C"
"451",5,2017,3,35,3527207,2,3,1,259.269599,238.180546,"A","A","C","A","B","A","A","C","E","B"
"452",5,2017,1,13,1302603,1,2,1,198.809867,178.065049,"B","C","C","A","A","A","C","C","A","C"
"453",5,2017,2,29,2912103,2,3,1,211.529823,226.704509,"B","B","D","B","B","B","A","B","A","B"
"454",5,2017,3,35,3522505,2,3,1,167.494855,201.236108,"A","D","C","C","A","C","C","C","B","C"
"455",5,2017,3,35,3522109,2,3,1,249.141621,283.464118,"A","C","D","D","A","A","B","A","B","B"
"456",5,2017,2,21,2105302,2,3,1,302.169644,229.993046,"B","A","D","A","C","C","A","D","E","C"
"457",5,2017,3,35,3510609,2,2,1,246.477471,233.133971,"B","B","C","B","A","A","A","D","D","C"
"458",5,2017,1,15,1506807,2,3,1,220.227081,247.285015,"B","A","D","A","A","C","B","A","E","B"
"459",5,2017,3,31,3115904,2,3,1,263.137704,201.226327,"B",NA,"D","B","A","A","A","B",NA,"B"
"460",5,2017,1,15,1502103,2,3,1,278.940354,208.831987,"A","B","D","B","A","B","C","A","A","C"
"461",5,2017,2,22,2211001,1,3,1,171.983807,182.958982,"A","C","F","A","A","A",NA,NA,"D","C"
"462",5,2017,3,31,3142809,2,3,1,247.264259,291.472036,"B","C","C","B","A","A","A",NA,"A","B"
"463",5,2017,4,41,4107256,2,3,1,279.078748,282.617461,"B","E","C","B","A","A","A","A","A","B"
"464",5,2017,2,23,2304400,1,3,1,212.662267,158.32455,"A","D","D","A","A","A","C","A",NA,"C"
"465",5,2017,5,53,5300108,1,2,1,249.782742,215.829763,"B","C","C","D","A","A","A","A","A","A"
"466",5,2017,2,23,2304400,1,3,1,224.116838,209.23022,"B","C",NA,"B","A","B","A","B","A","C"
"467",5,2017,3,33,3304144,2,3,1,242.926098,236.57297,"A","C","C","A","A","A","A","B","A","C"
"468",5,2017,4,43,4306973,2,3,1,151.134936,159.160699,"B","F","D","A","A","A","A","C","A","A"
"469",5,2017,2,23,2306405,2,3,1,203.656871,213.670195,"A","C","D","A","A","A","B","C","D","A"
"470",5,2017,3,33,3304755,2,3,1,213.543044,211.412424,"A","B","D","A","A","A","B","A","A","A"
"471",5,2017,4,43,4313201,2,3,1,318.224896,263.365181,"B","A","C","A","C","B","B","A","A","A"
"472",5,2017,5,52,5221403,2,2,1,163.640909,181.019909,"A","B","D","A","A","C","C","B","D","A"
"473",5,2017,5,51,5103957,2,3,1,239.940974,222.413991,"B","C","C","A","B","B","B","D","E","A"
"474",5,2017,2,23,2304350,2,3,1,245.048845,269.652062,"B","C","D","A","B","A","C","D","E","C"
"475",5,2017,2,22,2206803,2,3,1,203.284495,248.713678,"B","C","C","A","A","B","B","A","A","A"
"476",5,2017,3,33,3302304,2,3,1,230.176116,191.686569,"B","F","D","A","A","B",NA,"A","B","B"
"477",5,2017,2,27,2706406,2,3,2,133.513489,207.307245,"A","C","D","A","B","A","B","B","C","A"
"478",5,2017,3,35,3513801,2,2,1,253.088564,280.876415,"A","A","D","C","A","A","A","D","B","B"
"479",5,2017,3,31,3133501,2,2,1,219.69488,232.729535,"A","A","C","D","A","A","B","C","A","A"
"480",5,2017,3,35,3549904,2,3,1,277.875895,316.206291,"A","B","D","B","A","A","B","C","A","A"
